peak_id	direction	cytoband	q_value	residual_q	chrom	start	end	gene
del:22q13.31	del	22q13.31	0.0021159	0.0021159	22	45095899	51304566	LOC400931
del:22q13.31	del	22q13.31	0.0021159	0.0021159	22	45095899	51304566	IL17REL
del:22q13.31	del	22q13.31	0.0021159	0.0021159	22	45095899	51304566	FAM116B
del:22q13.31	del	22q13.31	0.0021159	0.0021159	22	45095899	51304566	PIM3
del:22q13.31	del	22q13.31	0.0021159	0.0021159	22	45095899	51304566	ODF3B
del:22q13.31	del	22q13.31	0.0021159	0.0021159	22	45095899	51304566	PRR5-ARHGAP8
del:22q13.31	del	22q13.31	0.0021159	0.0021159	22	45095899	51304566	C22orf41
del:22q13.31	del	22q13.31	0.0021159	0.0021159	22	45095899	51304566	LOC730668
del:22q13.31	del	22q13.31	0.0021159	0.0021159	22	45095899	51304566	LOC100144603
del:22q13.31	del	22q13.31	0.0021159	0.0021159	22	45095899	51304566	LOC100271722
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	hsa-mir-589
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	hsa-mir-339
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	ACTB
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	DGKB
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	ETV1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	GNA12
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	GPER
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	ICA1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	LFNG
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	MEOX2
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	NUDT1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	NDUFA4
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	PDGFA
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	PMS2
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	PRKAR1B
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	RAC1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	RPA3
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	FSCN1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	ZNF12
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	AIMP2
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	MAFK
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	MAD1L1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	EIF3B
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	CYTH3
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	PHF14
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	KIAA0415
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	ARL4A
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	KDELR2
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	ADAP1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	IQCE
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	SUN1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	WIPI2
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	INTS1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	EIF2AK1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	SNX8
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	FTSJ2
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	NXPH1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	GET4
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	C7orf28A
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	MIOS
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	RNF216
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	TMEM106B
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	ZNF853
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	CYP2W1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	HEATR2
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	ZDHHC4
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	CHST12
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	RADIL
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	PAPOLB
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	C1GALT1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	FAM20C
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	RBAK
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	C7orf26
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	MICALL2
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	FBXL18
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	TTYH3
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	USP42
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	PSMG3
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	C7orf50
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	CARD11
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	TNRC18
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	C7orf70
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	SCIN
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	ZFAND2A
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	COX19
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	GLCCI1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	KIAA1908
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	GPR146
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	AMZ1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	PER4
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	TMEM184A
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	VWDE
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	C7orf27
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	SDK1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	FOXK1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	MMD2
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	DAGLB
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	C7orf28B
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	THSD7A
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	SLC29A4
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	TFAMP1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	UNCX
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	COL28A1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	LOC389458
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	ELFN1
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	TMEM195
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	GRID2IP
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	ZNF815
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	RNF216L
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	PMS2CL
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	OCM
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	RSPH10B2|728194|2of2
del:7p22.3	del	7p22.3	0.0021875	0.0023589	7	1	16503059	ISPD
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	hsa-mir-328
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	hsa-mir-138-2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	AGRP
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	AMFR
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	BBS2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CA7
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CBFB
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CDH1
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CDH3
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CDH5
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CDH8
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CDH11
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CDH16
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CES1
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CETP
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CNGB1
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CSNK2A2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CTRL
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	DYNC1LI2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	E2F4
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	GNAO1
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	GOT2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	HAS3
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	HSD11B2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	HSF4
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	KIFC3
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	LCAT
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	MMP2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	MMP15
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	MT1A
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	MT1B
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	MT1E
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	MT1F
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	MT1G
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	MT1H
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	MT1M
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	MT1L
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	MT1X
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	MT2A
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	MT3
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	NFATC3
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	POLR2C
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	PSKH1
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	PSMB10
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	RBL2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	RRAD
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CCL17
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CCL22
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CX3CL1
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	SLC6A2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	SLC9A5
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	SLC12A3
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	SLC12A4
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	SNTB2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	TK2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	TRADD
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CES2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	NAE1
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	NOL3
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	SLC7A6
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	ATP6V0D1
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	GPR56
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	NUP93
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	HERPUD1
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	NUTF2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	IRX5
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	KATNB1
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CTCF
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	NUDT21
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CNOT1
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	RPGRIP1L
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CES3
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	ARL2BP
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	EDC4
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	PLA2G15
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	PLEKHG4
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	DKFZP434H168
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	LRRC29
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	TOX3
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CCDC113
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	TMEM208
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	C16orf80
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	FHOD1
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	ZDHHC1
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	PARD6A
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	PLLP
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CKLF
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	FAM96B
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	TPPP3
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CES4
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	PRMT7
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	DUS2L
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CHTF8
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	LPCAT2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	SLC38A7
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	OGFOD1
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	LRRC36
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	FBXL8
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	SMPD3
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	DOK4
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	DDX28
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	TSNAXIP1
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	COQ9
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CIAPIN1
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	THAP11
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	PDP2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	ZNF319
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	RANBP10
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	DPEP2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	DPEP3
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	AKTIP
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	GINS3
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	NDRG4
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	ACD
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	FTO
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	IRX6
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	IRX3
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	FAM65A
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	TMCO7
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	C16orf57
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	ELMO3
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	SETD6
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	ESRP2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	FAM192A
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CENPT
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CHD9
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	C16orf70
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	GFOD2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	C16orf48
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	SLC7A6OS
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	NLRC5
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CCDC135
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CAPNS2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	MT4
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	B3GNT9
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CIRH1A
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	RSPRY1
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CCDC102A
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CMTM1
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	NRN1L
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CMTM3
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	ZFP90
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	RLTPR
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	KCTD19
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CMTM4
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CMTM2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	BEAN
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CPNE2
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	GPR114
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	PRSS54
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CES7
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	GPR97
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CCDC79
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	CES8
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	EXOC3L
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	LOC283856
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	LOC283867
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	MT1DP
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	TEPP
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	C16orf86
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	MT1IP
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	KIAA0895L
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	SNORA46
del:16q13	del	16q13	2.1137e-07	0.0031781	16	51183223	69350160	SNORA50
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	hsa-mir-4314
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	hsa-mir-1288
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	hsa-mir-548h-3
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	hsa-mir-744
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	hsa-mir-33b
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	ADORA2B
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	ALOX12B
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	ALOX15B
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	ATP1B2
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	CD68
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	CHD3
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	COX10
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	DNAH9
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	DRG2
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	EFNB3
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	GUCY2D
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	MEIS3P1
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	MYH1
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	MYH2
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	MYH3
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	MYH4
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	MYH8
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	MYH10
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	PER1
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	PFAS
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	PMP22
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	RCVRN
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	RPL26
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	SCO1
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	MAP2K4
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	SHBG
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	SOX15
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	SREBF1|6720|2of2
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	VAMP2
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	TP53
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	UBB
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	ZNF18
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	GAS7
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	COPS3
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	MYH13
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	KCNAB3
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	AURKB
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	GLP2R
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	NTN1
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	STX8
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	PIGL
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	FXR2
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	MPDU1
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	NCOR1
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	CCDC144A
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	RICH2
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	HS3ST3B1
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	HS3ST3A1
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	PEMT
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	TRIM16
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	RAI1
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	ARHGEF15
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	KDM6B
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	MPRIP
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	TNFRSF13B
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	PIK3R5
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	SNORA67
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	SNORD49A
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	RANGRF
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	TRPV2
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	RASD1
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	C17orf59
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	TTC19
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	MED9
del:17p12	del	17p12	0.00026183	0.006386	17	7479693	18012774	WRAP53
